pos,corr_resp,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,fixation.stopped,Probe.started,key_resp_2.started,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-50,x,42,0,168,0,,,,,407.56304829986766,408.5463878000155,408.5463878000155,408.5463878000155,408.5463878000155,408.5612580999732,409.56126849981956,409.56126849981956,x,1,0.2125041000545025,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,42,1,169,1,,,,,409.7960250999313,410.7945687000174,410.7945687000174,410.7945687000174,410.7945687000174,410.7945687000174,411.7946247998625,411.7946247998625,v,1,0.39211010024882853,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,42,2,170,2,,,,,412.2125795998145,413.1961835999973,413.1961835999973,413.1961835999973,413.1961835999973,413.2112962999381,414.2111769998446,414.2111769998446,c,1,0.2538638000842184,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,42,3,171,3,,,,,414.4958248999901,415.49458079994656,415.49458079994656,415.49458079994656,415.49458079994656,415.49458079994656,416.4943158000242,416.4943158000242,z,1,0.28822850016877055,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,43,0,172,0,,,,,416.81252159993164,417.7959261999931,417.7959261999931,417.7959261999931,417.7959261999931,417.81081739999354,418.81108439993113,418.81108439993113,x,1,0.05523870000615716,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,43,1,173,1,,,,,418.8957694999408,419.8792942999862,419.8792942999862,419.8792942999862,419.8792942999862,419.89422909985296,420.89411509991623,420.89411509991623,v,1,0.20511900004930794,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,43,2,174,2,,,,,421.12907189992256,422.1124752999749,422.1124752999749,422.1124752999749,422.1124752999749,422.1275959999766,423.1272942998912,423.1272942998912,c,1,0.9098198001738638,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,43,3,175,3,,,,,424.06217899988405,425.04554369999096,425.04554369999096,425.04554369999096,425.04554369999096,425.060831699986,426.06055529997684,426.06055529997684,z,1,0.09973550005815923,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,44,0,176,0,,,,,426.1789073999971,427.16230800002813,427.16230800002813,427.16230800002813,427.16230800002813,427.1773512000218,428.17706099990755,428.17706099990755,x,1,0.37571769999340177,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,44,1,177,1,,,,,428.57868159981444,429.56211799988523,429.56211799988523,429.56211799988523,429.56211799988523,429.57700769999065,430.57693320000544,430.57693320000544,v,1,0.29780260007828474,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,44,2,178,2,,,,,430.89528079982847,431.8938355999999,431.8938355999999,431.8938355999999,431.8938355999999,431.8938355999999,432.89343849988654,432.89343849988654,c,1,0.2653673002496362,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,44,3,179,3,,,,,433.17839369992726,434.1767932998482,434.1767932998482,434.1767932998482,434.1767932998482,434.1767932998482,435.1769216998946,435.1769216998946,z,1,0.08979150000959635,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,45,0,180,0,,,,,435.2950414000079,436.2935637999326,436.2935637999326,436.2935637999326,436.2935637999326,436.2935637999326,437.293229999952,437.293229999952,x,1,0.15589249995537102,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,45,1,181,1,,,,,437.4781768999528,438.46180589986034,438.46180589986034,438.46180589986034,438.46180589986034,438.4767991998233,439.47663659998216,439.47663659998216,v,1,0.2354330001398921,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,45,2,182,2,,,,,439.74475539987907,440.7433239000384,440.7433239000384,440.7433239000384,440.7433239000384,440.7433239000384,441.74302880000323,441.74302880000323,c,1,0.32765310001559556,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,45,3,183,3,,,,,442.0947366999462,443.0783842999954,443.0783842999954,443.0783842999954,443.0783842999954,443.09311469993554,444.09289349988103,444.09289349988103,z,1,0.3055567000992596,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,46,0,184,0,,,,,444.42797459987924,445.4265637998469,445.4265637998469,445.4265637998469,445.4265637998469,445.4265637998469,446.4261974999681,446.4261974999681,x,1,0.15603279997594655,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,46,1,185,1,,,,,446.6111578999553,447.5948228999041,447.5948228999041,447.5948228999041,447.5948228999041,447.6097061999608,448.60941569996066,448.60941569996066,v,1,0.26077960012480617,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,46,2,186,2,,,,,448.89428170002066,449.8778045999352,449.8778045999352,449.8778045999352,449.8778045999352,449.8928276998922,450.8929534999188,450.8929534999188,c,1,0.24990230007097125,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,46,3,187,3,,,,,451.1609258998651,452.1443411000073,452.1443411000073,452.1443411000073,452.1443411000073,452.15922489995137,453.1593249998987,453.1593249998987,z,1,0.3019686001352966,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,47,0,188,0,,,,,453.49416789994575,454.4925079999957,454.4925079999957,454.4925079999957,454.4925079999957,454.4925079999957,455.4925241000019,455.4925241000019,x,1,0.2666869000531733,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,47,1,189,1,,,,,455.7772909998894,456.76059619989246,456.76059619989246,456.76059619989246,456.76059619989246,456.7758481998462,457.7758589000441,457.7758589000441,v,1,0.20226810011081398,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,47,2,190,2,,,,,458.0105006999802,458.9941353998147,458.9941353998147,458.9941353998147,458.9941353998147,459.00905120000243,460.0089191000443,460.0089191000443,c,1,0.17848120001144707,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,47,3,191,3,,,,,460.2104177000001,461.20904350001365,461.20904350001365,461.20904350001365,461.20904350001365,461.20904350001365,462.20902689988725,462.20902689988725,z,1,0.2821114002726972,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,48,0,192,0,,,,,462.51039519999176,463.49369859998114,463.49369859998114,463.49369859998114,463.49369859998114,463.50888239988126,464.5089344999287,464.5089344999287,x,1,0.5889364001341164,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,48,1,193,1,,,,,465.12669579987414,466.11017949995585,466.11017949995585,466.11017949995585,466.11017949995585,466.1255818998907,467.1255588999484,467.1255588999484,v,1,0.3154523002449423,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,48,2,194,2,,,,,467.46024729986675,468.4439429999329,468.4439429999329,468.4439429999329,468.4439429999329,468.45869469991885,469.45841399999335,469.45841399999335,c,1,0.2899890001863241,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,48,3,195,3,,,,,469.77675680001266,470.75991009990685,470.75991009990685,470.75991009990685,470.75991009990685,470.7751674999017,471.7755644998979,471.7755644998979,z,1,0.2918801000341773,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,49,0,196,0,,,,,472.0934053999372,473.09170260000974,473.09170260000974,473.09170260000974,473.09170260000974,473.09170260000974,474.09167929994874,474.09167929994874,x,1,0.43886080011725426,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,49,1,197,1,,,,,474.55980549985543,475.5430954999756,475.5430954999756,475.5430954999756,475.5430954999756,475.5581427998841,476.55809809989296,476.55809809989296,v,1,0.4467587999533862,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,49,2,198,2,,,,,477.0262394999154,478.0247678998858,478.0247678998858,478.0247678998858,478.0247678998858,478.0247678998858,479.02474889997393,479.02474889997393,c,1,0.36805290007032454,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,49,3,199,3,,,,,479.4268196998164,480.42492909985594,480.42492909985594,480.42492909985594,480.42492909985594,480.42492909985594,481.4246576000005,481.4246576000005,z,1,0.35527110006660223,None,,,,,,,,,,,,,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,0,0,0,2,,,,,,,,,,,,,481.8095658000093,482.79320949991234,482.79320949991234,482.79320949991234,482.79320949991234,482.807918000035,483.8078254999127,483.8078254999127,c,1,1.4841434000991285,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,0,1,1,0,,,,,,,,,,,,,485.32602629996836,486.3092864998616,486.3092864998616,486.3092864998616,486.3092864998616,486.32450450002216,487.3244091998786,487.3244091998786,x,1,1.57589830015786,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,0,2,2,2,,,,,,,,,,,,,488.9259089999832,489.90927099995315,489.90927099995315,489.90927099995315,489.90927099995315,489.9243365000002,490.92428979999386,490.92428979999386,c,1,1.1476602002512664,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,0,3,3,0,,,,,,,,,,,,,492.0925072999671,493.0758142999839,493.0758142999839,493.0758142999839,493.0758142999839,493.090832100017,494.09056099993177,494.09056099993177,z,0,0.3897897000424564,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,1,0,4,2,,,,,,,,,,,,,494.5088436999358,495.49256609985605,495.49256609985605,495.49256609985605,495.49256609985605,495.50744339986704,496.50741179985926,496.50741179985926,c,1,0.8210382000543177,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,1,1,5,3,,,,,,,,,,,,,497.3584944999311,498.3421022000257,498.3421022000257,498.3421022000257,498.3421022000257,498.3572145998478,499.3573400999885,499.3573400999885,z,1,0.430506800301373,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,1,2,6,3,,,,,,,,,,,,,499.8088234998286,500.7920413999818,500.7920413999818,500.7920413999818,500.7920413999818,500.80692039988935,501.80697439983487,501.80697439983487,x,0,0.45805140025913715,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,1,3,7,0,,,,,,,,,,,,,502.29176549986005,503.29025069996715,503.29025069996715,503.29025069996715,503.29025069996715,503.29025069996715,504.29015569994226,504.29015569994226,x,1,1.238177299965173,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,2,0,8,0,,,,,,,,,,,,,505.55818429985084,506.54159659985453,506.54159659985453,506.54159659985453,506.54159659985453,506.556707700016,507.55675249989145,507.55675249989145,x,1,0.4037828999571502,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,2,1,9,3,,,,,,,,,,,,,507.9916511999909,508.97487049992196,508.97487049992196,508.97487049992196,508.97487049992196,508.99027279997244,509.9900815000292,509.9900815000292,z,1,0.5746796000748873,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,2,2,10,2,,,,,,,,,,,,,510.59138689981773,511.57498369994573,511.57498369994573,511.57498369994573,511.57498369994573,511.59015489998274,512.5897872999776,512.5897872999776,c,1,0.6717340000905097,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,2,3,11,1,,,,,,,,,,,,,513.2915707998909,514.2897824000102,514.2897824000102,514.2897824000102,514.2897824000102,514.2897824000102,515.289689600002,515.289689600002,v,1,0.500603100284934,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,3,0,12,0,,,,,,,,,,,,,515.8247364000417,516.8082286999561,516.8082286999561,516.8082286999561,516.8082286999561,516.823106699856,517.8229541999754,517.8229541999754,x,1,0.5957606001757085,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,3,1,13,1,,,,,,,,,,,,,518.4408436999656,519.4243919998407,519.4243919998407,519.4243919998407,519.4243919998407,519.4395607998595,520.4393641999923,520.4393641999923,v,1,0.44758540019392967,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,3,2,14,2,,,,,,,,,,,,,520.9078120000195,521.8909701998346,521.8909701998346,521.8909701998346,521.8909701998346,521.9059414998628,522.9059488000348,522.9059488000348,c,1,0.5785800002049655,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,3,3,15,1,,,,,,,,,,,,,523.5076492000371,524.5060262000188,524.5060262000188,524.5060262000188,524.5060262000188,524.5060262000188,525.505836899858,525.505836899858,v,1,0.5212042001076043,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,4,0,16,0,,,,,,,,,,,,,526.0573085998185,527.041017799871,527.041017799871,527.041017799871,527.041017799871,527.055981699843,528.0558746999595,528.0558746999595,x,1,0.6639967001974583,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,4,1,17,0,,,,,,,,,,,,,528.740504299989,529.7238691998646,529.7238691998646,529.7238691998646,529.7238691998646,529.7391510000452,530.738855100004,530.738855100004,x,1,0.388467000098899,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,4,2,18,0,,,,,,,,,,,,,531.1571734999306,532.1405652000103,532.1405652000103,532.1405652000103,532.1405652000103,532.1557646000292,533.1554187999573,533.1554187999573,x,1,0.3963543002028018,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,4,3,19,3,,,,,,,,,,,,,533.5737582999282,534.5569261999335,534.5569261999335,534.5569261999335,534.5569261999335,534.5721092999447,535.5721483998932,535.5721483998932,z,1,0.8660105001181364,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,5,0,20,3,,,,,,,,,,,,,536.4568163999356,537.4403392998502,537.4403392998502,537.4403392998502,537.4403392998502,537.4557006999385,538.4552038998809,538.4552038998809,z,1,0.5223993002437055,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,5,1,21,0,,,,,,,,,,,,,539.0070070999209,539.9903875000309,539.9903875000309,539.9903875000309,539.9903875000309,540.0052812998183,541.0049586000387,541.0049586000387,c,0,0.47547159995883703,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,5,2,22,3,,,,,,,,,,,,,541.506849099882,542.490456199972,542.490456199972,542.490456199972,542.490456199972,542.5051151998341,543.5053512998857,543.5053512998857,z,1,0.5880603999830782,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,5,3,23,1,,,,,,,,,,,,,544.123260299908,545.1066993998829,545.1066993998829,545.1066993998829,545.1066993998829,545.1218136998359,546.1214725000318,546.1214725000318,v,1,0.5248421002179384,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,6,0,24,0,,,,,,,,,,,,,546.6732053000014,547.6577780998778,547.6577780998778,547.6577780998778,547.6577780998778,547.6715893999208,548.6714737999719,548.6714737999719,x,1,1.1670528003014624,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,6,1,25,1,,,,,,,,,,,,,549.872834000038,550.8563784998842,550.8563784998842,550.8563784998842,550.8563784998842,550.8713666999247,551.8714454998262,551.8714454998262,v,1,0.47104820027016103,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,6,2,26,0,,,,,,,,,,,,,552.3725278000347,553.356647499837,553.356647499837,553.356647499837,553.356647499837,553.3714008999523,554.3711790000089,554.3711790000089,x,1,0.5645359002519399,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,6,3,27,2,,,,,,,,,,,,,554.9562476999126,555.939516399987,555.939516399987,555.939516399987,555.939516399987,555.9545026000123,556.9545425998513,556.9545425998513,c,1,0.8526769001036882,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,7,0,28,1,,,,,,,,,,,,,557.8392055998556,558.8232855999377,558.8232855999377,558.8232855999377,558.8232855999377,558.8378606999759,559.8379685999826,559.8379685999826,v,1,0.4526792000979185,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,7,1,29,3,,,,,,,,,,,,,560.3224408000242,561.3059828998521,561.3059828998521,561.3059828998521,561.3059828998521,561.3209754999261,562.3207435999066,562.3207435999066,z,1,0.5030299001373351,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,7,2,30,0,,,,,,,,,,,,,562.8556607000064,563.8390185998287,563.8390185998287,563.8390185998287,563.8390185998287,563.8542382000014,564.8539185998961,564.8539185998961,x,1,0.6490619999822229,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,7,3,31,2,,,,,,,,,,,,,565.5221575999167,566.5056551999878,566.5056551999878,566.5056551999878,566.5056551999878,566.520767999813,567.5204586000182,567.5204586000182,c,1,0.5696501000784338,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,8,0,32,0,,,,,,,,,,,,,568.1220241999254,569.1054838998243,569.1054838998243,569.1054838998243,569.1054838998243,569.1205273999367,570.1206280998886,570.1206280998886,x,1,0.6237219001632184,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,8,1,33,0,,,,,,,,,,,,,570.7720002999995,571.7554271998815,571.7554271998815,571.7554271998815,571.7554271998815,571.7704023998231,572.770356999943,572.770356999943,x,1,0.36004470009356737,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,8,2,34,2,,,,,,,,,,,,,573.1551975999027,574.1386402999051,574.1386402999051,574.1386402999051,574.1386402999051,574.1534804999828,575.153734699823,575.153734699823,c,1,0.6034676001872867,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,8,3,35,0,,,,,,,,,,,,,575.7885946999304,576.7870834998321,576.7870834998321,576.7870834998321,576.7870834998321,576.7870834998321,577.7866434999742,577.7866434999742,x,1,0.5378248000051826,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,9,0,36,3,,,,,,,,,,,,,578.3548387000337,579.3381684999913,579.3381684999913,579.3381684999913,579.3381684999913,579.353255199967,580.3532453998923,580.3532453998923,z,1,0.4495239001698792,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,9,1,37,3,,,,,,,,,,,,,580.8215210998897,581.8047072999179,581.8047072999179,581.8047072999179,581.8047072999179,581.8199248998426,582.8200182998553,582.8200182998553,z,1,0.48223210009746253,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,9,2,38,2,,,,,,,,,,,,,583.3216079999693,584.3047988999169,584.3047988999169,584.3047988999169,584.3047988999169,584.3198420000263,585.3196700999979,585.3196700999979,c,1,0.6995264999568462,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,9,3,39,0,,,,,,,,,,,,,586.0379255998414,587.0214992999099,587.0214992999099,587.0214992999099,587.0214992999099,587.0363775000442,588.0365523998626,588.0365523998626,x,1,0.7260132001247257,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,10,0,40,2,,,,,,,,,,,,,588.7877545999363,589.7715686999727,589.7715686999727,589.7715686999727,589.7715686999727,589.7863083998673,590.7861112998798,590.7861112998798,c,1,0.5456499001011252,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,10,1,41,2,,,,,,,,,,,,,591.3543844998349,592.3377989998553,592.3377989998553,592.3377989998553,592.3377989998553,592.3527175998315,593.3525729000103,593.3525729000103,c,1,0.4455748002510518,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,10,2,42,1,,,,,,,,,,,,,593.8209269999061,594.8042528999504,594.8042528999504,594.8042528999504,594.8042528999504,594.8194565998856,595.8194213998504,595.8194213998504,v,1,0.36127140023745596,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,10,3,43,3,,,,,,,,,,,,,596.2042765999213,597.2024611998349,597.2024611998349,597.2024611998349,597.2024611998349,597.2024611998349,598.202557799872,598.202557799872,z,1,0.42031960003077984,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,11,0,44,2,,,,,,,,,,,,,598.6537921000272,599.6374852999579,599.6374852999579,599.6374852999579,599.6374852999579,599.6523370000068,600.6523502999917,600.6523502999917,c,1,0.6681720002088696,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,11,1,45,3,,,,,,,,,,,,,601.3540317998268,602.3373552998528,602.3373552998528,602.3373552998528,602.3373552998528,602.3522912999615,603.3522431999445,603.3522431999445,z,1,0.620737100020051,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,11,2,46,1,,,,,,,,,,,,,604.0037916998845,604.9869631000329,604.9869631000329,604.9869631000329,604.9869631000329,605.0021879000124,606.00204689987,606.00204689987,v,1,0.384470600169152,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,11,3,47,2,,,,,,,,,,,,,606.4203645999078,607.4038113998249,607.4038113998249,607.4038113998249,607.4038113998249,607.4187604000326,608.4186207000166,608.4186207000166,c,1,0.505991900106892,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,12,0,48,2,,,,,,,,,,,,,608.9535316999536,609.9521194999106,609.9521194999106,609.9521194999106,609.9521194999106,609.9521194999106,610.9519007999916,610.9519007999916,c,1,0.4158220002427697,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,12,1,49,1,,,,,,,,,,,,,611.3869222998619,612.3702163000125,612.3702163000125,612.3702163000125,612.3702163000125,612.3853867999278,613.384996799985,613.384996799985,v,1,0.3647776001598686,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,12,2,50,3,,,,,,,,,,,,,613.7700342999306,614.7533253999427,614.7533253999427,614.7533253999427,614.7533253999427,614.7686655998696,615.7682113999035,615.7682113999035,z,1,0.4747929002624005,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,12,3,51,0,,,,,,,,,,,,,616.2699833000079,617.2531697000377,617.2531697000377,617.2531697000377,617.2531697000377,617.2680921000428,618.268359699985,618.268359699985,x,1,0.7516978001222014,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,13,0,52,0,,,,,,,,,,,,,619.0530228000134,620.0363982999697,620.0363982999697,620.0363982999697,620.0363982999697,620.0513228999916,621.0513528999873,621.0513528999873,x,1,0.8164961999282241,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,13,1,53,1,,,,,,,,,,,,,621.8861721998546,622.8697550999932,622.8697550999932,622.8697550999932,622.8697550999932,622.8847719000187,623.8848808999173,623.8848808999173,v,1,0.44622760033234954,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,13,2,54,0,,,,,,,,,,,,,624.3529007998295,625.3363439999521,625.3363439999521,625.3363439999521,625.3363439999521,625.3514374999795,626.3510045998264,626.3510045998264,x,1,1.5579538999591023,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,13,3,55,3,,,,,,,,,,,,,627.936214099871,628.919473499991,628.919473499991,628.919473499991,628.919473499991,628.9341757998336,629.9342676999513,629.9342676999513,z,1,0.4922539002727717,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,14,0,56,3,,,,,,,,,,,,,630.4526724999305,631.4355813998263,631.4355813998263,631.4355813998263,631.4355813998263,631.4509129999205,632.4509433999192,632.4509433999192,z,1,0.6677995002828538,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,14,1,57,0,,,,,,,,,,,,,633.1526065999642,634.150902000023,634.150902000023,634.150902000023,634.150902000023,634.150902000023,635.1506852998864,635.1506852998864,x,1,0.8673900000285357,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
